	feature_id	Taxon	feature_frequency	run-number	community	composition
787	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1199.0	46	V2	Staggered
788	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1176.0	46	V2	Staggered
789	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1383.0	46	V2	Staggered
790	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1455.0	46	V2	Staggered
791	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	12.0	46	V2	Staggered
792	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1265.0	46	V2	Staggered
793	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1394.0	46	V2	Staggered
794	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	80.0	46	V2	Staggered
795	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	874.0	46	V2	Staggered
796	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1118.0	46	V2	Staggered
797	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1200.0	46	V2	Staggered
798	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	867.0	46	V2	Staggered
799	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1632.0	46	V2	Staggered
800	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	598.0	46	V2	Staggered
801	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1181.0	46	V2	Staggered
802	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	374.0	46	V2	Staggered
803	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	601.0	46	V2	Staggered
804	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1266.0	46	V2	Staggered
805	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	180.0	46	V2	Staggered
806	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	600.0	46	V2	Staggered
807	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	173.0	46	V2	Staggered
808	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	375.0	46	V2	Staggered
809	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1645.0	46	V2	Staggered
810	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	170.0	46	V2	Staggered
811	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	868.0	46	V2	Staggered
812	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	605.0	46	V2	Staggered
813	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1395.0	46	V2	Staggered
814	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1478.0	46	V2	Staggered
815	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	79.0	46	V2	Staggered
816	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1636.0	46	V2	Staggered
817	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1410.0	46	V2	Staggered
818	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1345.0	46	V2	Staggered
819	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1384.0	46	V2	Staggered
820	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1177.0	46	V2	Staggered
821	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1420.0	46	V2	Staggered
822	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	380.0	46	V2	Staggered
823	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	744.0	46	V2	Staggered
824	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	1525.0	46	V2	Staggered
825	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	595.0	46	V2	Staggered
826	f4ad315ec51d8bee23cb39f39bc8b019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	81.0	46	V2	Staggered
