Feature ID	Taxon	Confidence
7ece9da8c6157d1614c8f73a10beda10fb13a513	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia	0.8793897072402264
cccf62747bbeaf519bcb9d677ca9b76201ec041b	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__Actinomarinaceae; g__Candidatus_Actinomarina	0.9999999999832159
b75078d169b134c5b50dff8b8e5063e46a371c15	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales; g__Chrysochromulina; s__uncultured_eukaryote	0.9184995977106049
70c10dcffb6a8a32ed6d84d8513126bb42c95d27	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	0.9823262758189835
7a080ee9e590160d90438981d9acb42d68c1221d	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	0.998294208542218
52a7f08fbb6948eb5520ccaaf8d7d396e25184a2	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus	0.9992193756993082
7e17b5d4b0d466ca1623c26e2004a4f50b1dd5c5	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__Actinomarinaceae; g__Candidatus_Actinomarina	0.9999999998864688
2ecc15ccb808d9513457c0a6edece047e0fd2f8d	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Lingulodinium; s__Lingulodinium_polyedrum	0.986415887868914
622145cf3e6086536fd62ce97cedf2ac09504348	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Cryothecomonas	0.8315434511114946
a952e69390ba0693a42968ba868bab73816ce655	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	0.862756024143597
3929ea8e6d138d75da56903793f7b95adfb1fde6	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Prochlorococcus_MIT9313	0.9968626446623088
ee61b0f52c7a2b2cedbc5db4a57b183c2b01c335	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.9427934774964054
665363296af0d1317b40f6d0d2abbc1ac73a5e95	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.8647322445833538
5b34e5af7d5e52871403424885fe3756a24a0649	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__Rhodobacteraceae_bacterium	0.9305187070667428
7ef98829827d8082c2d8b2f00300e4f2aa05c1b8	d__Eukaryota; p__Retaria; c__RAD_B; o__RAD_B; f__RAD_B; g__RAD_B	0.9999990027573392
